RestaurantID,CategoryID,TimeID,PaymentMethod,TransportMode,TotalRevenue,TotalDeliveryTime,NumberOfDeliveries
3,1,454,Credit card,Scooter,143.4,45,16
2,1,621,Credit card,Scooter,186.5,59,25
2,1,120,Cash,Bike,95.4,35,16
2,1,497,Credit card,Car,150.9,40,19
2,1,310,Cash,Scooter,119.8,37,16
0,4,514,Credit card,Car,166.6,48,20
3,1,654,Credit card,Bike,143.3,42,23
1,0,313,Bancomat,Scooter,38.6,13,6
2,1,599,Credit card,Bike,75.6,20,4
4,1,167,Cash,Bike,60.9,18,6
1,0,784,Credit card,Scooter,30.0,15,6
3,1,548,Bancomat,Bike,17.5,10,2
0,4,242,Bancomat,Scooter,132.3,33,20
4,1,839,Bancomat,Scooter,134.1,46,19
3,1,810,Bancomat,Bike,157.6,39,27
3,1,728,Credit card,Bike,23.2,11,3
1,0,881,Bancomat,Bike,160.7,50,19
3,1,280,Cash,Bike,179.9,53,17
2,1,283,Credit card,Bike,29.2,10,4
1,0,805,Satispay,Car,165.9,53,10
2,1,328,Credit card,Car,139.4,43,14
4,1,68,Satispay,Scooter,123.4,44,12
2,1,733,Credit card,Scooter,151.3,36,16
1,0,936,Bancomat,Scooter,50.6,21,4
1,0,919,Credit card,Bike,138.9,49,23
1,0,517,Cash,Bike,108.2,40,19
3,1,950,Credit card,Bike,23.7,9,4
4,1,235,Credit card,Scooter,125.8,43,15
0,4,17,Bancomat,Bike,88.6,26,12
3,1,745,Credit card,Scooter,124.8,30,14
1,0,212,Credit card,Scooter,37.9,15,2
3,1,334,Credit card,Scooter,103.0,34,10
2,1,287,Bancomat,Bike,77.1,30,7
3,1,302,Credit card,Scooter,163.1,50,25
0,4,374,Cash,Scooter,79.9,30,12
3,1,104,Cash,Bike,186.9,59,13
1,0,172,Bancomat,Bike,58.0,18,7
2,1,840,Credit card,Bike,42.2,13,4
0,4,253,Cash,Car,25.7,10,5
0,4,698,Bancomat,Bike,127.2,33,20
1,0,867,Cash,Car,72.1,20,5
4,1,627,Bancomat,Bike,58.9,23,9
3,1,439,Satispay,Bike,67.1,27,5
0,4,227,Cash,Scooter,75.2,25,4
1,0,545,Satispay,Bike,184.2,48,27
3,1,805,Credit card,Scooter,117.1,35,17
0,4,211,Credit card,Scooter,185.9,66,26
0,4,164,Cash,Scooter,79.1,23,13
3,1,819,Satispay,Scooter,18.1,11,3
4,1,497,Cash,Bike,141.9,38,24
4,1,379,Credit card,Bike,105.5,35,7
2,1,307,Bancomat,Bike,61.1,17,10
0,4,567,Credit card,Bike,114.7,30,12
0,4,430,Cash,Bike,71.7,24,8
4,1,323,Credit card,Scooter,53.9,22,7
2,1,28,Cash,Scooter,108.8,38,7
2,1,88,Bancomat,Bike,28.4,14,3
0,4,538,Credit card,Scooter,175.1,42,22
1,0,976,Satispay,Car,35.1,15,5
2,1,376,Credit card,Bike,59.2,22,4
3,1,77,Bancomat,Car,36.2,16,5
3,1,99,Credit card,Scooter,172.1,47,15
0,4,491,Cash,Bike,101.3,34,7
0,4,999,Bancomat,Bike,11.7,8,2
0,4,199,Cash,Scooter,25.3,11,2
2,1,194,Satispay,Scooter,57.1,18,5
0,4,752,Credit card,Scooter,73.7,19,11
4,1,703,Credit card,Bike,165.4,59,23
0,4,261,Cash,Bike,80.5,31,5
1,0,968,Cash,Scooter,62.0,23,10
4,1,666,Credit card,Scooter,18.9,8,2
4,1,716,Bancomat,Bike,27.5,12,3
4,1,228,Cash,Bike,112.7,27,8
1,0,758,Credit card,Bike,101.5,35,7
0,4,316,Credit card,Car,182.2,56,22
3,1,510,Bancomat,Bike,26.0,11,3
1,0,132,Credit card,Car,10.0,7,2
3,1,900,Bancomat,Scooter,76.5,29,10
3,1,431,Satispay,Bike,36.9,12,5
2,1,253,Satispay,Car,56.1,18,3
0,4,954,Credit card,Bike,86.4,33,12
4,1,8,Credit card,Bike,197.4,55,15
4,1,881,Bancomat,Bike,196.0,52,29
2,1,886,Bancomat,Bike,140.6,45,10
0,4,765,Bancomat,Bike,131.8,45,7
2,1,892,Cash,Scooter,35.4,14,3
1,0,412,Credit card,Scooter,170.5,39,26
0,4,21,Satispay,Scooter,134.1,41,10
3,1,426,Credit card,Car,66.8,20,9
3,1,855,Satispay,Bike,157.5,57,10
4,1,49,Credit card,Car,149.5,48,13
0,4,834,Cash,Scooter,47.8,18,4
0,4,852,Satispay,Car,152.1,50,10
4,1,646,Credit card,Car,140.2,37,14
0,4,676,Credit card,Scooter,71.9,22,5
2,1,619,Bancomat,Scooter,92.9,25,10
3,1,720,Credit card,Car,163.2,54,18
2,1,967,Bancomat,Scooter,188.6,50,29
0,4,135,Satispay,Bike,171.8,44,13
1,0,964,Cash,Bike,115.2,29,14
4,1,375,Cash,Car,184.7,43,30
4,1,103,Cash,Car,199.2,45,19
3,1,951,Satispay,Car,122.8,43,14
2,1,527,Satispay,Scooter,165.9,54,10
4,1,777,Cash,Bike,110.9,40,13
1,0,33,Bancomat,Scooter,68.2,18,8
4,1,654,Credit card,Bike,20.5,9,2
4,1,23,Bancomat,Car,138.4,46,23
2,1,343,Cash,Car,37.6,15,3
2,1,23,Bancomat,Scooter,165.2,48,19
1,0,87,Credit card,Bike,164.6,57,10
3,1,842,Bancomat,Scooter,163.2,59,12
1,0,663,Credit card,Bike,58.1,21,4
2,1,407,Cash,Bike,177.8,42,21
4,1,475,Credit card,Car,76.9,22,10
2,1,229,Credit card,Bike,90.6,32,7
1,0,605,Credit card,Bike,10.8,7,1
3,1,579,Credit card,Bike,120.7,30,11
1,0,78,Credit card,Bike,76.3,30,6
3,1,99,Cash,Scooter,138.3,34,13
2,1,35,Cash,Scooter,67.1,18,12
2,1,254,Credit card,Bike,117.5,34,7
4,1,304,Credit card,Car,35.8,12,3
4,1,844,Credit card,Scooter,116.1,37,15
1,0,517,Cash,Car,33.1,11,5
2,1,222,Credit card,Scooter,181.2,44,11
0,4,999,Satispay,Bike,140.4,42,9
4,1,935,Satispay,Bike,110.3,38,17
4,1,661,Cash,Scooter,163.6,48,23
4,1,4,Bancomat,Bike,83.1,24,5
0,4,260,Satispay,Scooter,14.8,9,1
1,0,370,Satispay,Bike,52.4,15,4
3,1,453,Bancomat,Scooter,105.8,32,15
0,4,968,Credit card,Scooter,20.2,9,4
3,1,523,Cash,Scooter,195.8,63,14
4,1,443,Bancomat,Scooter,159.6,50,24
3,1,274,Satispay,Bike,86.2,25,5
2,1,93,Bancomat,Scooter,113.2,42,19
0,4,691,Satispay,Bike,152.4,36,19
1,0,587,Bancomat,Bike,149.2,50,15
3,1,909,Cash,Scooter,132.7,48,13
2,1,782,Cash,Bike,93.5,29,11
3,1,799,Credit card,Bike,84.2,22,7
3,1,832,Credit card,Scooter,38.5,16,3
4,1,421,Credit card,Bike,49.2,16,8
2,1,308,Cash,Car,120.8,29,19
0,4,577,Bancomat,Scooter,67.2,22,5
0,4,190,Cash,Bike,183.1,66,15
4,1,737,Satispay,Scooter,86.3,23,6
1,0,333,Bancomat,Bike,162.9,44,16
0,4,624,Bancomat,Scooter,169.4,38,9
2,1,816,Credit card,Scooter,138.3,48,20
4,1,756,Cash,Bike,61.2,20,11
3,1,109,Credit card,Scooter,53.2,19,6
0,4,327,Credit card,Car,182.0,54,19
4,1,379,Credit card,Scooter,108.4,41,10
1,0,410,Satispay,Car,35.7,14,2
3,1,566,Cash,Bike,141.0,38,10
3,1,384,Credit card,Bike,90.3,30,12
3,1,711,Cash,Bike,148.3,43,8
2,1,580,Credit card,Scooter,61.6,20,10
1,0,148,Bancomat,Car,70.7,24,4
1,0,443,Credit card,Bike,106.7,36,6
2,1,491,Credit card,Scooter,199.8,49,33
3,1,246,Cash,Bike,53.0,17,4
3,1,14,Bancomat,Bike,79.0,30,5
2,1,237,Cash,Scooter,14.0,8,3
4,1,281,Satispay,Bike,28.5,10,3
4,1,764,Cash,Scooter,48.5,16,6
0,4,506,Credit card,Bike,178.4,59,18
0,4,493,Bancomat,Bike,130.1,44,12
1,0,18,Credit card,Car,28.3,13,5
3,1,210,Credit card,Scooter,136.5,36,13
0,4,508,Bancomat,Bike,79.6,31,5
1,0,372,Credit card,Bike,50.8,15,9
2,1,538,Credit card,Bike,139.1,36,15
0,4,101,Bancomat,Scooter,99.1,37,5
1,0,748,Satispay,Bike,164.2,52,16
0,4,164,Satispay,Bike,28.5,11,2
2,1,990,Bancomat,Bike,70.4,26,6
3,1,66,Bancomat,Scooter,178.2,45,20
0,4,747,Credit card,Scooter,59.6,18,5
2,1,301,Credit card,Bike,135.2,46,13
1,0,188,Satispay,Scooter,12.3,8,3
4,1,993,Bancomat,Bike,135.2,47,16
4,1,25,Bancomat,Bike,141.8,51,17
3,1,414,Credit card,Scooter,121.8,45,8
4,1,105,Bancomat,Bike,161.0,57,22
1,0,124,Credit card,Bike,119.4,35,19
3,1,86,Bancomat,Scooter,183.7,62,10
3,1,524,Cash,Bike,64.7,26,9
2,1,530,Credit card,Bike,129.8,36,7
0,4,583,Bancomat,Scooter,104.0,31,14
0,4,85,Bancomat,Bike,48.2,16,7
3,1,727,Bancomat,Scooter,70.1,19,7
1,0,526,Credit card,Scooter,67.5,27,8
2,1,46,Satispay,Bike,90.3,32,8
3,1,102,Bancomat,Bike,54.6,19,4
2,1,857,Credit card,Scooter,62.8,18,7
4,1,996,Cash,Bike,50.0,19,5
1,0,733,Bancomat,Scooter,139.3,48,15
3,1,105,Credit card,Car,108.6,27,12
1,0,985,Satispay,Bike,112.3,29,19
1,0,815,Credit card,Car,167.6,47,12
1,0,502,Credit card,Scooter,68.3,26,8
4,1,46,Credit card,Bike,71.2,22,9
3,1,687,Cash,Scooter,34.1,16,4
3,1,147,Bancomat,Bike,57.2,16,3
3,1,518,Credit card,Bike,179.6,53,22
1,0,447,Cash,Bike,181.3,63,26
1,0,446,Cash,Scooter,199.8,45,22
0,4,45,Satispay,Bike,184.4,45,21
0,4,457,Credit card,Bike,114.5,30,10
2,1,436,Bancomat,Bike,171.7,61,28
0,4,344,Credit card,Scooter,120.3,29,18
0,4,6,Bancomat,Bike,73.3,23,8
3,1,393,Bancomat,Bike,194.2,56,26
2,1,603,Bancomat,Bike,51.5,19,9
1,0,748,Credit card,Bike,21.5,10,4
3,1,628,Satispay,Scooter,147.3,48,22
3,1,145,Cash,Scooter,142.4,52,12
1,0,928,Bancomat,Scooter,54.6,21,3
0,4,996,Cash,Scooter,12.0,9,2
1,0,331,Satispay,Scooter,74.1,29,7
3,1,213,Credit card,Scooter,174.3,53,9
3,1,450,Credit card,Scooter,116.9,35,17
3,1,937,Credit card,Car,154.8,43,14
3,1,829,Cash,Scooter,12.1,8,2
1,0,429,Bancomat,Scooter,121.7,29,11
4,1,773,Cash,Car,188.2,64,13
1,0,792,Credit card,Scooter,18.7,8,4
3,1,387,Satispay,Scooter,96.0,32,17
2,1,260,Bancomat,Scooter,18.7,8,3
1,0,587,Satispay,Scooter,56.0,21,5
1,0,202,Satispay,Bike,94.4,23,8
2,1,765,Credit card,Scooter,107.4,27,9
1,0,826,Bancomat,Scooter,199.3,53,16
1,0,193,Credit card,Bike,47.4,19,4
3,1,305,Bancomat,Bike,116.7,33,14
2,1,482,Credit card,Bike,134.5,34,16
2,1,459,Cash,Bike,65.6,21,10
3,1,499,Bancomat,Scooter,98.0,36,17
3,1,459,Bancomat,Bike,195.3,67,33
4,1,502,Satispay,Car,68.7,21,6
3,1,453,Credit card,Bike,26.6,13,3
2,1,298,Credit card,Scooter,46.5,16,4
2,1,401,Cash,Scooter,14.1,7,2
2,1,22,Cash,Bike,75.9,30,11
4,1,720,Credit card,Bike,169.1,52,17
2,1,518,Bancomat,Scooter,98.3,27,6
1,0,524,Satispay,Car,38.8,14,2
0,4,22,Credit card,Bike,123.7,40,16
1,0,880,Cash,Car,55.8,18,10
1,0,373,Cash,Bike,144.7,43,22
4,1,379,Bancomat,Scooter,179.5,52,27
4,1,7,Credit card,Bike,21.0,12,2
3,1,34,Credit card,Scooter,33.5,13,3
2,1,842,Satispay,Scooter,141.9,40,21
2,1,361,Bancomat,Bike,72.2,28,5
3,1,429,Credit card,Bike,159.8,43,8
0,4,315,Bancomat,Scooter,132.1,44,16
1,0,920,Credit card,Bike,175.6,40,12
0,4,6,Satispay,Car,174.2,43,24
0,4,491,Bancomat,Bike,17.1,9,1
4,1,73,Cash,Bike,144.7,46,22
3,1,244,Credit card,Bike,122.0,45,17
4,1,949,Bancomat,Bike,47.3,20,7
4,1,411,Credit card,Scooter,24.0,10,4
0,4,493,Cash,Bike,65.2,19,7
0,4,767,Cash,Scooter,95.0,36,10
0,4,135,Cash,Bike,147.9,51,22
1,0,837,Bancomat,Car,127.3,33,22
3,1,129,Bancomat,Scooter,81.6,28,9
0,4,15,Credit card,Car,115.8,40,7
0,4,610,Satispay,Bike,148.4,39,19
4,1,826,Cash,Bike,96.6,32,5
2,1,212,Credit card,Scooter,59.5,18,9
2,1,819,Credit card,Scooter,164.3,49,11
4,1,616,Bancomat,Bike,17.6,10,2
1,0,606,Bancomat,Scooter,11.0,8,2
4,1,918,Credit card,Bike,85.1,25,15
3,1,63,Credit card,Bike,54.3,15,10
3,1,613,Bancomat,Scooter,91.7,29,15
0,4,583,Credit card,Scooter,171.3,40,9
3,1,483,Cash,Scooter,134.7,32,7
2,1,52,Satispay,Bike,185.0,66,12
0,4,604,Bancomat,Bike,174.4,42,11
4,1,386,Bancomat,Bike,58.0,16,4
1,0,457,Satispay,Bike,157.2,44,12
3,1,884,Credit card,Scooter,118.3,42,12
3,1,44,Satispay,Car,109.4,37,13
4,1,310,Credit card,Scooter,115.1,39,6
1,0,50,Credit card,Scooter,21.1,9,2
0,4,657,Bancomat,Scooter,17.2,8,2
4,1,115,Satispay,Bike,74.9,20,13
2,1,310,Credit card,Scooter,93.4,26,14
1,0,384,Credit card,Scooter,34.9,12,3
3,1,333,Satispay,Bike,50.1,15,3
1,0,477,Cash,Bike,109.5,31,6
0,4,339,Credit card,Bike,154.6,54,24
1,0,710,Cash,Scooter,104.9,37,7
1,0,198,Bancomat,Scooter,40.8,17,6
4,1,939,Bancomat,Bike,58.5,16,10
4,1,318,Bancomat,Bike,160.4,58,14
1,0,734,Credit card,Scooter,153.9,38,23
3,1,895,Credit card,Car,125.8,46,16
0,4,506,Credit card,Scooter,39.6,15,3
0,4,720,Credit card,Bike,143.8,52,9
1,0,132,Credit card,Bike,86.1,26,12
0,4,935,Cash,Bike,74.9,24,4
1,0,293,Credit card,Scooter,81.3,22,14
4,1,743,Cash,Bike,46.6,16,6
1,0,105,Satispay,Bike,197.6,68,30
0,4,565,Bancomat,Bike,140.5,43,9
2,1,663,Satispay,Scooter,75.6,24,12
4,1,407,Cash,Bike,177.2,48,29
4,1,898,Cash,Car,142.8,40,9
3,1,64,Cash,Bike,96.6,35,5
4,1,621,Satispay,Scooter,29.4,10,4
0,4,329,Credit card,Scooter,168.8,56,26
4,1,968,Bancomat,Bike,150.4,53,22
2,1,846,Bancomat,Bike,100.6,28,16
1,0,655,Credit card,Bike,174.8,63,17
2,1,523,Bancomat,Bike,196.4,70,25
2,1,859,Cash,Scooter,49.5,19,9
4,1,609,Bancomat,Bike,82.3,28,13
2,1,70,Bancomat,Bike,128.7,44,8
4,1,205,Cash,Bike,135.9,33,9
0,4,477,Satispay,Scooter,147.5,45,23
0,4,190,Satispay,Bike,53.2,15,8
4,1,864,Cash,Bike,51.3,20,3
3,1,724,Bancomat,Bike,37.4,16,3
1,0,212,Credit card,Bike,196.7,52,20
3,1,378,Satispay,Bike,152.7,44,16
2,1,811,Satispay,Bike,95.4,34,15
0,4,148,Satispay,Scooter,186.3,54,32
4,1,31,Cash,Scooter,71.0,24,5
3,1,448,Cash,Bike,90.0,28,14
0,4,722,Credit card,Car,170.0,50,12
2,1,341,Cash,Scooter,67.6,24,10
2,1,941,Bancomat,Bike,32.1,11,2
0,4,890,Credit card,Bike,153.1,40,11
2,1,549,Bancomat,Scooter,87.5,33,14
1,0,793,Credit card,Bike,15.7,8,3
3,1,273,Credit card,Scooter,145.7,34,18
4,1,403,Bancomat,Bike,187.2,42,16
0,4,288,Cash,Bike,146.7,45,16
4,1,149,Bancomat,Scooter,128.2,34,15
1,0,401,Satispay,Scooter,135.1,33,16
1,0,393,Satispay,Bike,81.7,28,12
0,4,485,Cash,Scooter,182.6,59,30
4,1,197,Cash,Scooter,159.9,48,21
1,0,268,Bancomat,Bike,148.0,44,15
4,1,692,Bancomat,Bike,78.3,29,11
1,0,358,Cash,Scooter,58.1,19,5
0,4,57,Satispay,Scooter,132.4,31,9
3,1,807,Bancomat,Scooter,85.0,27,8
3,1,231,Credit card,Car,193.2,69,13
2,1,425,Bancomat,Scooter,111.1,42,7
0,4,262,Credit card,Scooter,76.1,28,13
2,1,470,Cash,Car,96.5,31,11
2,1,418,Cash,Scooter,132.4,48,14
2,1,557,Satispay,Scooter,192.5,43,30
2,1,531,Satispay,Bike,74.6,26,10
3,1,986,Bancomat,Bike,44.5,19,5
3,1,283,Credit card,Car,44.5,15,8
0,4,324,Cash,Bike,166.3,41,14
0,4,313,Cash,Bike,167.0,50,9
3,1,675,Credit card,Car,82.2,26,14
3,1,468,Satispay,Bike,37.8,13,5
1,0,926,Credit card,Scooter,13.1,7,3
4,1,989,Cash,Bike,63.0,18,7
3,1,640,Satispay,Bike,123.5,36,17
4,1,616,Credit card,Scooter,13.0,9,3
4,1,466,Credit card,Scooter,54.7,18,3
3,1,995,Bancomat,Scooter,94.0,23,9
3,1,862,Credit card,Bike,142.3,45,10
4,1,158,Credit card,Bike,133.1,49,17
4,1,415,Satispay,Car,160.8,49,22
0,4,496,Satispay,Bike,190.6,56,23
4,1,475,Bancomat,Scooter,73.7,19,5
0,4,468,Cash,Bike,123.4,35,15
0,4,780,Bancomat,Scooter,73.1,23,10
2,1,777,Credit card,Bike,158.7,36,20
4,1,504,Satispay,Scooter,89.6,32,15
1,0,510,Bancomat,Bike,95.5,26,12
1,0,817,Credit card,Scooter,181.5,61,14
0,4,592,Credit card,Scooter,144.3,45,16
2,1,751,Credit card,Car,10.4,7,2
4,1,404,Credit card,Car,115.3,42,12
4,1,334,Satispay,Bike,68.3,26,5
4,1,304,Cash,Scooter,159.4,48,9
2,1,290,Bancomat,Scooter,119.6,33,7
4,1,490,Satispay,Bike,80.4,28,7
3,1,350,Credit card,Bike,123.1,38,8
1,0,821,Cash,Bike,143.8,46,19
2,1,343,Cash,Bike,165.9,57,20
2,1,792,Bancomat,Scooter,167.9,51,13
1,0,314,Cash,Bike,114.8,42,11
1,0,346,Credit card,Scooter,127.7,45,15
1,0,698,Cash,Scooter,61.2,25,7
2,1,578,Credit card,Scooter,107.0,40,16
2,1,456,Credit card,Scooter,60.8,20,6
1,0,114,Credit card,Car,97.8,33,11
3,1,328,Satispay,Scooter,193.3,51,24
4,1,638,Bancomat,Bike,45.1,20,4
2,1,897,Bancomat,Scooter,196.4,66,27
2,1,872,Cash,Bike,122.6,29,12
2,1,672,Cash,Car,72.8,27,13
4,1,749,Cash,Scooter,163.1,52,15
0,4,810,Bancomat,Scooter,114.4,38,19
1,0,526,Bancomat,Scooter,60.8,20,8
4,1,115,Cash,Bike,28.2,11,2
0,4,198,Cash,Scooter,199.4,59,12
4,1,114,Credit card,Car,197.7,57,29
0,4,299,Cash,Bike,172.4,60,29
2,1,167,Cash,Bike,88.4,34,14
0,4,779,Bancomat,Scooter,49.3,18,9
4,1,280,Credit card,Scooter,122.8,40,13
2,1,451,Credit card,Bike,125.6,33,8
1,0,827,Cash,Scooter,28.8,12,5
4,1,457,Satispay,Scooter,154.4,39,17
0,4,361,Cash,Bike,61.9,21,9
0,4,967,Satispay,Bike,80.7,25,10
3,1,35,Credit card,Bike,80.5,24,7
4,1,689,Bancomat,Scooter,23.2,10,4
4,1,822,Satispay,Scooter,21.0,11,2
2,1,752,Cash,Bike,29.1,11,5
2,1,535,Credit card,Bike,170.4,52,22
3,1,241,Credit card,Scooter,24.0,11,3
3,1,40,Cash,Scooter,184.1,64,14
4,1,86,Bancomat,Bike,198.4,65,24
1,0,565,Cash,Bike,106.3,30,17
1,0,568,Satispay,Bike,141.8,48,19
4,1,244,Satispay,Scooter,87.1,25,14
0,4,704,Satispay,Scooter,186.1,55,13
4,1,233,Credit card,Bike,93.8,29,16
4,1,406,Cash,Scooter,177.7,53,30
1,0,349,Bancomat,Scooter,110.1,33,9
3,1,469,Satispay,Scooter,109.0,37,10
3,1,905,Bancomat,Bike,162.0,53,21
2,1,312,Satispay,Scooter,18.4,10,1
3,1,22,Credit card,Car,123.8,44,16
0,4,84,Credit card,Bike,173.4,55,13
0,4,970,Bancomat,Scooter,34.5,15,4
0,4,655,Bancomat,Bike,115.6,31,8
1,0,978,Satispay,Bike,110.4,36,18
1,0,376,Credit card,Bike,13.4,8,1
4,1,411,Cash,Car,190.3,47,11
1,0,43,Credit card,Scooter,78.5,20,11
2,1,817,Credit card,Scooter,111.6,29,6
0,4,610,Credit card,Scooter,139.7,44,14
1,0,496,Bancomat,Scooter,51.2,17,6
1,0,723,Credit card,Bike,100.0,35,14
3,1,47,Bancomat,Bike,106.3,27,8
2,1,886,Credit card,Bike,157.7,42,18
1,0,108,Bancomat,Bike,193.2,49,28
1,0,363,Credit card,Scooter,57.1,19,6
3,1,541,Credit card,Scooter,164.1,50,11
3,1,579,Bancomat,Bike,64.6,25,8
4,1,22,Satispay,Scooter,144.3,34,8
0,4,994,Cash,Bike,182.5,54,21
3,1,530,Credit card,Bike,30.2,12,5
4,1,216,Bancomat,Bike,172.0,51,13
3,1,439,Bancomat,Bike,48.8,15,4
4,1,642,Cash,Bike,194.9,44,30
0,4,223,Credit card,Scooter,123.8,29,17
1,0,54,Cash,Scooter,61.8,25,10
4,1,374,Satispay,Bike,30.4,13,5
0,4,154,Bancomat,Scooter,37.3,12,7
3,1,451,Credit card,Bike,133.7,47,21
2,1,762,Cash,Scooter,42.5,19,5
3,1,625,Cash,Bike,23.7,9,4
4,1,925,Satispay,Scooter,128.2,31,22
3,1,20,Cash,Scooter,71.7,22,5
0,4,465,Credit card,Bike,82.9,25,5
3,1,369,Cash,Scooter,149.2,44,20
4,1,737,Credit card,Scooter,168.3,47,27
1,0,40,Bancomat,Bike,178.2,62,29
0,4,215,Credit card,Bike,88.5,28,11
0,4,77,Credit card,Bike,70.2,28,7
1,0,624,Bancomat,Bike,103.5,34,8
2,1,96,Cash,Car,138.9,50,9
0,4,113,Bancomat,Car,94.8,36,6
4,1,233,Cash,Bike,183.3,42,20
0,4,942,Credit card,Car,161.7,42,20
1,0,458,Cash,Car,97.6,29,6
4,1,477,Credit card,Car,148.5,37,8
1,0,365,Cash,Scooter,77.1,21,9
0,4,470,Credit card,Bike,174.5,59,17
4,1,118,Bancomat,Car,51.3,19,9
3,1,323,Cash,Car,131.9,39,13
4,1,700,Cash,Scooter,74.2,29,6
1,0,647,Bancomat,Bike,47.3,16,6
4,1,723,Cash,Bike,158.2,36,19
3,1,416,Credit card,Bike,13.7,8,2
2,1,118,Credit card,Bike,14.9,9,1
0,4,251,Credit card,Scooter,192.3,63,27
4,1,47,Credit card,Bike,23.5,9,3
2,1,508,Credit card,Bike,125.8,30,13
1,0,876,Credit card,Car,171.7,60,13
2,1,174,Satispay,Car,198.8,61,22
2,1,534,Credit card,Scooter,130.8,47,18
3,1,743,Bancomat,Bike,78.0,27,4
2,1,716,Credit card,Car,88.4,25,11
1,0,886,Bancomat,Bike,151.8,39,23
0,4,54,Credit card,Bike,98.3,36,11
3,1,811,Bancomat,Car,129.1,45,13
4,1,891,Credit card,Scooter,191.4,56,28
2,1,326,Bancomat,Bike,34.6,13,2
0,4,461,Credit card,Scooter,160.0,58,23
3,1,731,Credit card,Car,138.4,46,17
0,4,118,Satispay,Bike,171.4,54,26
2,1,172,Satispay,Scooter,86.0,22,13
0,4,265,Credit card,Scooter,11.7,8,2
2,1,953,Credit card,Bike,183.7,44,17
1,0,343,Credit card,Bike,36.0,14,7
3,1,653,Satispay,Bike,160.4,47,26
0,4,851,Bancomat,Scooter,35.2,14,3
0,4,305,Cash,Bike,115.8,30,16
0,4,641,Satispay,Bike,140.5,49,20
0,4,660,Credit card,Scooter,76.1,20,7
1,0,954,Cash,Scooter,62.3,21,5
2,1,476,Bancomat,Scooter,112.5,38,16
3,1,153,Cash,Scooter,125.3,32,16
3,1,225,Bancomat,Bike,161.3,38,20
1,0,594,Cash,Bike,62.6,20,9
0,4,690,Credit card,Bike,88.7,34,11
2,1,339,Cash,Bike,188.4,44,23
4,1,72,Bancomat,Car,194.2,57,11
4,1,475,Bancomat,Car,55.8,21,10
3,1,616,Bancomat,Car,163.4,53,27
2,1,55,Bancomat,Scooter,139.9,44,18
4,1,982,Credit card,Car,161.7,53,21
1,0,55,Satispay,Scooter,121.2,33,14
4,1,952,Credit card,Bike,178.7,50,12
3,1,8,Credit card,Bike,120.9,36,15
2,1,648,Credit card,Scooter,75.5,24,5
4,1,820,Cash,Scooter,121.6,40,16
0,4,436,Bancomat,Scooter,111.2,36,11
4,1,634,Cash,Bike,20.8,10,4
3,1,952,Credit card,Bike,198.1,71,29
3,1,748,Bancomat,Scooter,44.4,17,5
2,1,817,Cash,Car,198.0,54,26
2,1,830,Cash,Bike,32.6,13,6
1,0,51,Credit card,Bike,71.8,21,7
2,1,274,Cash,Bike,107.8,30,16
4,1,932,Credit card,Bike,87.5,27,11
1,0,347,Bancomat,Bike,90.5,29,5
1,0,587,Credit card,Bike,12.2,9,2
1,0,706,Credit card,Bike,24.0,13,3
4,1,830,Satispay,Car,68.9,24,11
0,4,309,Cash,Bike,113.6,40,9
1,0,125,Cash,Car,180.8,62,14
3,1,606,Bancomat,Bike,187.0,43,32
0,4,48,Satispay,Scooter,11.2,7,1
1,0,134,Satispay,Bike,192.3,53,24
2,1,310,Bancomat,Bike,11.3,8,1
0,4,380,Credit card,Bike,182.1,64,21
2,1,623,Cash,Scooter,22.5,12,4
3,1,524,Credit card,Bike,37.7,12,7
0,4,971,Credit card,Car,133.3,42,11
3,1,188,Cash,Bike,63.1,17,6
1,0,462,Credit card,Bike,46.6,16,5
2,1,109,Satispay,Scooter,38.1,17,6
4,1,467,Credit card,Bike,40.5,15,7
2,1,91,Credit card,Bike,137.6,38,20
0,4,891,Credit card,Car,105.9,29,9
4,1,113,Cash,Bike,77.8,25,6
0,4,914,Cash,Bike,61.3,18,4
4,1,223,Bancomat,Scooter,198.0,55,26
3,1,791,Bancomat,Car,143.5,50,14
3,1,816,Cash,Bike,193.3,52,15
1,0,433,Cash,Bike,170.9,43,22
2,1,315,Cash,Bike,160.0,42,26
4,1,522,Credit card,Scooter,98.0,29,8
3,1,394,Credit card,Scooter,30.4,14,3
4,1,834,Credit card,Scooter,91.6,34,8
0,4,606,Bancomat,Bike,13.6,8,3
1,0,676,Cash,Scooter,176.8,48,17
4,1,298,Satispay,Bike,32.7,11,6
4,1,328,Credit card,Car,188.3,57,13
2,1,634,Bancomat,Bike,134.6,40,17
2,1,690,Cash,Scooter,90.2,35,9
1,0,476,Credit card,Bike,30.0,11,3
3,1,218,Credit card,Car,81.0,27,7
2,1,501,Cash,Bike,62.0,17,10
2,1,105,Bancomat,Car,116.2,38,12
0,4,397,Credit card,Scooter,77.9,29,9
3,1,26,Cash,Bike,145.3,41,22
1,0,581,Bancomat,Bike,196.5,53,17
1,0,58,Cash,Bike,126.9,46,13
2,1,427,Credit card,Bike,181.3,64,20
0,4,832,Cash,Scooter,174.2,55,15
4,1,494,Cash,Bike,107.7,30,6
2,1,986,Credit card,Car,145.9,40,8
1,0,387,Credit card,Scooter,199.1,66,32
2,1,661,Credit card,Bike,114.2,37,6
4,1,867,Satispay,Bike,180.2,49,29
